run_id,stage,model,topic_index,word_rank,word
20250921-205356,no_stopwords,HDP2,83,16,insured
20250921-205356,no_stopwords,HDP2,83,17,scotland
20250921-205356,no_stopwords,HDP2,83,18,maryland
20250921-205356,no_stopwords,HDP2,83,19,financing
20250921-205356,no_stopwords,HDP2,83,20,partially
20250921-205356,no_stopwords,HDP2,83,21,brokers
20250921-205356,no_stopwords,HDP2,83,22,football
20250921-205356,no_stopwords,HDP2,83,23,arena
20250921-205356,no_stopwords,HDP2,83,24,substantially
20250921-205356,no_stopwords,HDP2,83,25,receiving
20250921-205356,no_stopwords,HDP2,83,26,accommodate
20250921-205356,no_stopwords,HDP2,83,27,valley
20250921-205356,no_stopwords,HDP2,83,28,reduced
20250921-205356,no_stopwords,HDP2,83,29,capitalisation
20250921-205356,no_stopwords,HDP2,83,30,biomedical
20250921-205356,no_stopwords,HDP2,83,31,hockey
20250921-205356,no_stopwords,HDP2,83,32,spans
20250921-205356,no_stopwords,HDP2,83,33,takes
20250921-205356,no_stopwords,HDP2,83,34,lewis
20250921-205356,no_stopwords,HDP2,83,35,rare
20250921-205356,no_stopwords,HDP2,83,36,broadcom
20250921-205356,no_stopwords,HDP2,83,37,method
20250921-205356,no_stopwords,HDP2,83,38,rv
20250921-205356,no_stopwords,HDP2,83,39,consortium
20250921-205356,no_stopwords,HDP2,83,40,regional
20250921-205356,no_stopwords,HDP2,83,41,spun
20250921-205356,no_stopwords,HDP2,83,42,adhesive
20250921-205356,no_stopwords,HDP2,83,43,retired
20250921-205356,no_stopwords,HDP2,83,44,claims
20250921-205356,no_stopwords,HDP2,83,45,commercial
20250921-205356,no_stopwords,HDP2,83,46,politician
20250921-205356,no_stopwords,HDP2,83,47,synthetic
20250921-205356,no_stopwords,HDP2,83,48,idea
20250921-205356,no_stopwords,HDP2,83,49,youtube
20250921-205356,no_stopwords,HDP2,83,50,bellevue
20250921-205356,no_stopwords,HDP2,84,1,packing
20250921-205356,no_stopwords,HDP2,84,2,tires
20250921-205356,no_stopwords,HDP2,84,3,nursing
20250921-205356,no_stopwords,HDP2,84,4,buildings
20250921-205356,no_stopwords,HDP2,84,5,decorative
20250921-205356,no_stopwords,HDP2,84,6,nascar
20250921-205356,no_stopwords,HDP2,84,7,raw
20250921-205356,no_stopwords,HDP2,84,8,small
20250921-205356,no_stopwords,HDP2,84,9,casual
20250921-205356,no_stopwords,HDP2,84,10,financed
20250921-205356,no_stopwords,HDP2,84,11,unilever
20250921-205356,no_stopwords,HDP2,84,12,sells
20250921-205356,no_stopwords,HDP2,84,13,miami
20250921-205356,no_stopwords,HDP2,84,14,landline
20250921-205356,no_stopwords,HDP2,84,15,drop
20250921-205356,no_stopwords,HDP2,84,16,loss
20250921-205356,no_stopwords,HDP2,84,17,swedish
20250921-205356,no_stopwords,HDP2,84,18,stake
20250921-205356,no_stopwords,HDP2,84,19,application
20250921-205356,no_stopwords,HDP2,84,20,films
20250921-205356,no_stopwords,HDP2,84,21,collins
20250921-205356,no_stopwords,HDP2,84,22,creative
20250921-205356,no_stopwords,HDP2,84,23,employs
20250921-205356,no_stopwords,HDP2,84,24,investments
20250921-205356,no_stopwords,HDP2,84,25,pulp
20250921-205356,no_stopwords,HDP2,84,26,macy
20250921-205356,no_stopwords,HDP2,84,27,frankfurt
20250921-205356,no_stopwords,HDP2,84,28,distinct
20250921-205356,no_stopwords,HDP2,84,29,bellevue
20250921-205356,no_stopwords,HDP2,84,30,transformers
20250921-205356,no_stopwords,HDP2,84,31,ability
20250921-205356,no_stopwords,HDP2,84,32,facility
20250921-205356,no_stopwords,HDP2,84,33,fluid
20250921-205356,no_stopwords,HDP2,84,34,brought
20250921-205356,no_stopwords,HDP2,84,35,locations
20250921-205356,no_stopwords,HDP2,84,36,crane
20250921-205356,no_stopwords,HDP2,84,37,polyethylene
20250921-205356,no_stopwords,HDP2,84,38,previously
20250921-205356,no_stopwords,HDP2,84,39,professional
20250921-205356,no_stopwords,HDP2,84,40,spill
20250921-205356,no_stopwords,HDP2,84,41,uk
20250921-205356,no_stopwords,HDP2,84,42,express
20250921-205356,no_stopwords,HDP2,84,43,output
20250921-205356,no_stopwords,HDP2,84,44,indian
20250921-205356,no_stopwords,HDP2,84,45,handling
20250921-205356,no_stopwords,HDP2,84,46,supply
20250921-205356,no_stopwords,HDP2,84,47,hidden
20250921-205356,no_stopwords,HDP2,84,48,exclusive
20250921-205356,no_stopwords,HDP2,84,49,giving
20250921-205356,no_stopwords,HDP2,84,50,stewart
20250921-205356,no_stopwords,HDP2,85,1,aggregate
20250921-205356,no_stopwords,HDP2,85,2,shell
20250921-205356,no_stopwords,HDP2,85,3,add
20250921-205356,no_stopwords,HDP2,85,4,swimwear
20250921-205356,no_stopwords,HDP2,85,5,selling
20250921-205356,no_stopwords,HDP2,85,6,demolished
20250921-205356,no_stopwords,HDP2,85,7,tractors
20250921-205356,no_stopwords,HDP2,85,8,delivered
20250921-205356,no_stopwords,HDP2,85,9,brokerage
20250921-205356,no_stopwords,HDP2,85,10,authorized
20250921-205356,no_stopwords,HDP2,85,11,naming
20250921-205356,no_stopwords,HDP2,85,12,formation
20250921-205356,no_stopwords,HDP2,85,13,establish
20250921-205356,no_stopwords,HDP2,85,14,evolved
20250921-205356,no_stopwords,HDP2,85,15,initially
20250921-205356,no_stopwords,HDP2,85,16,policies
20250921-205356,no_stopwords,HDP2,85,17,forming
20250921-205356,no_stopwords,HDP2,85,18,awards
20250921-205356,no_stopwords,HDP2,85,19,expanding
20250921-205356,no_stopwords,HDP2,85,20,continuously
20250921-205356,no_stopwords,HDP2,85,21,nippon
20250921-205356,no_stopwords,HDP2,85,22,value
20250921-205356,no_stopwords,HDP2,85,23,stable
20250921-205356,no_stopwords,HDP2,85,24,track
20250921-205356,no_stopwords,HDP2,85,25,frank
20250921-205356,no_stopwords,HDP2,85,26,secure
20250921-205356,no_stopwords,HDP2,85,27,wholesalers
20250921-205356,no_stopwords,HDP2,85,28,rigs
20250921-205356,no_stopwords,HDP2,85,29,von
20250921-205356,no_stopwords,HDP2,85,30,surface
20250921-205356,no_stopwords,HDP2,85,31,harris
20250921-205356,no_stopwords,HDP2,85,32,grow
20250921-205356,no_stopwords,HDP2,85,33,colocation
20250921-205356,no_stopwords,HDP2,85,34,increased
20250921-205356,no_stopwords,HDP2,85,35,abbreviated
20250921-205356,no_stopwords,HDP2,85,36,station
20250921-205356,no_stopwords,HDP2,85,37,streaming
20250921-205356,no_stopwords,HDP2,85,38,ray
20250921-205356,no_stopwords,HDP2,85,39,regulatory
20250921-205356,no_stopwords,HDP2,85,40,akron
20250921-205356,no_stopwords,HDP2,85,41,engages
20250921-205356,no_stopwords,HDP2,85,42,plastic
20250921-205356,no_stopwords,HDP2,85,43,golf
20250921-205356,no_stopwords,HDP2,85,44,lenses
20250921-205356,no_stopwords,HDP2,85,45,device
20250921-205356,no_stopwords,HDP2,85,46,dynamic
20250921-205356,no_stopwords,HDP2,85,47,arena
20250921-205356,no_stopwords,HDP2,85,48,tools
20250921-205356,no_stopwords,HDP2,85,49,dietary
20250921-205356,no_stopwords,HDP2,85,50,content
20250921-205356,no_stopwords,HDP2,86,1,competition
20250921-205356,no_stopwords,HDP2,86,2,reporting
20250921-205356,no_stopwords,HDP2,86,3,live
20250921-205356,no_stopwords,HDP2,86,4,merge
20250921-205356,no_stopwords,HDP2,86,5,planning
20250921-205356,no_stopwords,HDP2,86,6,stands
20250921-205356,no_stopwords,HDP2,86,7,breweries
20250921-205356,no_stopwords,HDP2,86,8,logistics
20250921-205356,no_stopwords,HDP2,86,9,establish
20250921-205356,no_stopwords,HDP2,86,10,pacific
20250921-205356,no_stopwords,HDP2,86,11,releases
20250921-205356,no_stopwords,HDP2,86,12,remains
20250921-205356,no_stopwords,HDP2,86,13,surgery
20250921-205356,no_stopwords,HDP2,86,14,august
20250921-205356,no_stopwords,HDP2,86,15,competes
20250921-205356,no_stopwords,HDP2,86,16,springs
20250921-205356,no_stopwords,HDP2,86,17,manitoba
20250921-205356,no_stopwords,HDP2,86,18,career
20250921-205356,no_stopwords,HDP2,86,19,minimal
20250921-205356,no_stopwords,HDP2,86,20,fiduciary
20250921-205356,no_stopwords,HDP2,86,21,predominantly
20250921-205356,no_stopwords,HDP2,86,22,recruitment
20250921-205356,no_stopwords,HDP2,86,23,consolidation
20250921-205356,no_stopwords,HDP2,86,24,originating
20250921-205356,no_stopwords,HDP2,86,25,status
20250921-205356,no_stopwords,HDP2,86,26,rapid
20250921-205356,no_stopwords,HDP2,86,27,events
20250921-205356,no_stopwords,HDP2,86,28,regions
20250921-205356,no_stopwords,HDP2,86,29,items
20250921-205356,no_stopwords,HDP2,86,30,expected
20250921-205356,no_stopwords,HDP2,86,31,individual
20250921-205356,no_stopwords,HDP2,86,32,chairman
20250921-205356,no_stopwords,HDP2,86,33,coatings
20250921-205356,no_stopwords,HDP2,86,34,headquarters
20250921-205356,no_stopwords,HDP2,86,35,simplified
20250921-205356,no_stopwords,HDP2,86,36,hollywood
20250921-205356,no_stopwords,HDP2,86,37,number
20250921-205356,no_stopwords,HDP2,86,38,leased
20250921-205356,no_stopwords,HDP2,86,39,defined
20250921-205356,no_stopwords,HDP2,86,40,king
20250921-205356,no_stopwords,HDP2,86,41,deepwater
20250921-205356,no_stopwords,HDP2,86,42,april
20250921-205356,no_stopwords,HDP2,86,43,properties
20250921-205356,no_stopwords,HDP2,86,44,davidson
20250921-205356,no_stopwords,HDP2,86,45,entire
20250921-205356,no_stopwords,HDP2,86,46,completion
20250921-205356,no_stopwords,HDP2,86,47,strategic
20250921-205356,no_stopwords,HDP2,86,48,quickly
20250921-205356,no_stopwords,HDP2,86,49,atlas
20250921-205356,no_stopwords,HDP2,86,50,appliances
20250921-205356,no_stopwords,HDP2,87,1,identity
20250921-205356,no_stopwords,HDP2,87,2,judge
20250921-205356,no_stopwords,HDP2,87,3,ability
20250921-205356,no_stopwords,HDP2,87,4,telegraph
20250921-205356,no_stopwords,HDP2,87,5,dot
20250921-205356,no_stopwords,HDP2,87,6,superior
20250921-205356,no_stopwords,HDP2,87,7,charter
20250921-205356,no_stopwords,HDP2,87,8,register
20250921-205356,no_stopwords,HDP2,87,9,defunct
20250921-205356,no_stopwords,HDP2,87,10,luminant
20250921-205356,no_stopwords,HDP2,87,11,clothing
20250921-205356,no_stopwords,HDP2,87,12,advent
20250921-205356,no_stopwords,HDP2,87,13,parsippany
20250921-205356,no_stopwords,HDP2,87,14,goal
20250921-205356,no_stopwords,HDP2,87,15,skin
20250921-205356,no_stopwords,HDP2,87,16,shaw
20250921-205356,no_stopwords,HDP2,87,17,conducts
20250921-205356,no_stopwords,HDP2,87,18,offshore
20250921-205356,no_stopwords,HDP2,87,19,pharmaceutical
20250921-205356,no_stopwords,HDP2,87,20,transformers
20250921-205356,no_stopwords,HDP2,87,21,cambridge
20250921-205356,no_stopwords,HDP2,87,22,supervision
20250921-205356,no_stopwords,HDP2,87,23,located
20250921-205356,no_stopwords,HDP2,87,24,broke
20250921-205356,no_stopwords,HDP2,87,25,vehicle
20250921-205356,no_stopwords,HDP2,87,26,converted
20250921-205356,no_stopwords,HDP2,87,27,voltage
20250921-205356,no_stopwords,HDP2,87,28,scrap
20250921-205356,no_stopwords,HDP2,87,29,mwe
20250921-205356,no_stopwords,HDP2,87,30,basel
20250921-205356,no_stopwords,HDP2,87,31,developers
20250921-205356,no_stopwords,HDP2,87,32,jose
20250921-205356,no_stopwords,HDP2,87,33,care
20250921-205356,no_stopwords,HDP2,87,34,swimwear
20250921-205356,no_stopwords,HDP2,87,35,sectors
20250921-205356,no_stopwords,HDP2,87,36,receive
20250921-205356,no_stopwords,HDP2,87,37,alcoholic
20250921-205356,no_stopwords,HDP2,87,38,capable
20250921-205356,no_stopwords,HDP2,87,39,diverse
20250921-205356,no_stopwords,HDP2,87,40,private
20250921-205356,no_stopwords,HDP2,87,41,slogan
20250921-205356,no_stopwords,HDP2,87,42,projects
20250921-205356,no_stopwords,HDP2,87,43,pinyin
20250921-205356,no_stopwords,HDP2,87,44,caps
20250921-205356,no_stopwords,HDP2,87,45,summer
20250921-205356,no_stopwords,HDP2,87,46,introduction
20250921-205356,no_stopwords,HDP2,87,47,loyalty
20250921-205356,no_stopwords,HDP2,87,48,resulting
20250921-205356,no_stopwords,HDP2,87,49,studios
20250921-205356,no_stopwords,HDP2,87,50,hour
20250921-205356,no_stopwords,HDP2,88,1,organized
20250921-205356,no_stopwords,HDP2,88,2,suites
20250921-205356,no_stopwords,HDP2,88,3,promotion
20250921-205356,no_stopwords,HDP2,88,4,bear
20250921-205356,no_stopwords,HDP2,88,5,fighting
20250921-205356,no_stopwords,HDP2,88,6,stopped
20250921-205356,no_stopwords,HDP2,88,7,points
20250921-205356,no_stopwords,HDP2,88,8,honor
20250921-205356,no_stopwords,HDP2,88,9,divesting
20250921-205356,no_stopwords,HDP2,88,10,depot
20250921-205356,no_stopwords,HDP2,88,11,includes
20250921-205356,no_stopwords,HDP2,88,12,database
20250921-205356,no_stopwords,HDP2,88,13,fleets
20250921-205356,no_stopwords,HDP2,88,14,learning
20250921-205356,no_stopwords,HDP2,88,15,flying
20250921-205356,no_stopwords,HDP2,88,16,finalized
20250921-205356,no_stopwords,HDP2,88,17,room
20250921-205356,no_stopwords,HDP2,88,18,address
20250921-205356,no_stopwords,HDP2,88,19,transcontinental
20250921-205356,no_stopwords,HDP2,88,20,eye
20250921-205356,no_stopwords,HDP2,88,21,jr
20250921-205356,no_stopwords,HDP2,88,22,rico
20250921-205356,no_stopwords,HDP2,88,23,coatings
20250921-205356,no_stopwords,HDP2,88,24,present
20250921-205356,no_stopwords,HDP2,88,25,chile
20250921-205356,no_stopwords,HDP2,88,26,developments
20250921-205356,no_stopwords,HDP2,88,27,demolished
20250921-205356,no_stopwords,HDP2,88,28,shareholders
20250921-205356,no_stopwords,HDP2,88,29,pro
20250921-205356,no_stopwords,HDP2,88,30,deregulation
20250921-205356,no_stopwords,HDP2,88,31,italian
20250921-205356,no_stopwords,HDP2,88,32,particular
20250921-205356,no_stopwords,HDP2,88,33,rome
20250921-205356,no_stopwords,HDP2,88,34,gp
20250921-205356,no_stopwords,HDP2,88,35,deemed
20250921-205356,no_stopwords,HDP2,88,36,tanker
20250921-205356,no_stopwords,HDP2,88,37,diagnostic
20250921-205356,no_stopwords,HDP2,88,38,nabisco
20250921-205356,no_stopwords,HDP2,88,39,respectively
20250921-205356,no_stopwords,HDP2,88,40,officer
20250921-205356,no_stopwords,HDP2,88,41,cybersecurity
20250921-205356,no_stopwords,HDP2,88,42,low
20250921-205356,no_stopwords,HDP2,88,43,established
20250921-205356,no_stopwords,HDP2,88,44,fiduciary
20250921-205356,no_stopwords,HDP2,88,45,wood
20250921-205356,no_stopwords,HDP2,88,46,vaccines
20250921-205356,no_stopwords,HDP2,88,47,aurora
20250921-205356,no_stopwords,HDP2,88,48,mortgages
20250921-205356,no_stopwords,HDP2,88,49,tea
20250921-205356,no_stopwords,HDP2,88,50,foster
20250921-205356,no_stopwords,HDP2,89,1,item
20250921-205356,no_stopwords,HDP2,89,2,ultra
20250921-205356,no_stopwords,HDP2,89,3,patient
20250921-205356,no_stopwords,HDP2,89,4,removed
20250921-205356,no_stopwords,HDP2,89,5,select
20250921-205356,no_stopwords,HDP2,89,6,bermuda
20250921-205356,no_stopwords,HDP2,89,7,dry
20250921-205356,no_stopwords,HDP2,89,8,contains
20250921-205356,no_stopwords,HDP2,89,9,ufc
20250921-205356,no_stopwords,HDP2,89,10,oriented
20250921-205356,no_stopwords,HDP2,89,11,identified
20250921-205356,no_stopwords,HDP2,89,12,emergency
20250921-205356,no_stopwords,HDP2,89,13,russia
20250921-205356,no_stopwords,HDP2,89,14,dissolution
20250921-205356,no_stopwords,HDP2,89,15,constellation
20250921-205356,no_stopwords,HDP2,89,16,fertilizer
20250921-205356,no_stopwords,HDP2,89,17,justice
20250921-205356,no_stopwords,HDP2,89,18,cola
20250921-205356,no_stopwords,HDP2,89,19,chen
20250921-205356,no_stopwords,HDP2,89,20,symbol
20250921-205356,no_stopwords,HDP2,89,21,media
20250921-205356,no_stopwords,HDP2,89,22,atlanta
20250921-205356,no_stopwords,HDP2,89,23,hamilton
20250921-205356,no_stopwords,HDP2,89,24,criticized
20250921-205356,no_stopwords,HDP2,89,25,period
20250921-205356,no_stopwords,HDP2,89,26,forestry
20250921-205356,no_stopwords,HDP2,89,27,emerged
20250921-205356,no_stopwords,HDP2,89,28,township
20250921-205356,no_stopwords,HDP2,89,29,actavis
20250921-205356,no_stopwords,HDP2,89,30,bankruptcy
20250921-205356,no_stopwords,HDP2,89,31,fastest
20250921-205356,no_stopwords,HDP2,89,32,adopted
20250921-205356,no_stopwords,HDP2,89,33,pending
20250921-205356,no_stopwords,HDP2,89,34,aid
20250921-205356,no_stopwords,HDP2,89,35,discontinued
20250921-205356,no_stopwords,HDP2,89,36,key
20250921-205356,no_stopwords,HDP2,89,37,integration
20250921-205356,no_stopwords,HDP2,89,38,conoco
20250921-205356,no_stopwords,HDP2,89,39,shanghai
20250921-205356,no_stopwords,HDP2,89,40,shipbuilding
20250921-205356,no_stopwords,HDP2,89,41,critical
20250921-205356,no_stopwords,HDP2,89,42,morris
20250921-205356,no_stopwords,HDP2,89,43,automation
20250921-205356,no_stopwords,HDP2,89,44,game
20250921-205356,no_stopwords,HDP2,89,45,century
20250921-205356,no_stopwords,HDP2,89,46,best
20250921-205356,no_stopwords,HDP2,89,47,intended
20250921-205356,no_stopwords,HDP2,89,48,publishes
20250921-205356,no_stopwords,HDP2,89,49,lodging
20250921-205356,no_stopwords,HDP2,89,50,shift
20250921-205356,no_stopwords,HDP2,90,1,designer
20250921-205356,no_stopwords,HDP2,90,2,successfully
20250921-205356,no_stopwords,HDP2,90,3,prices
20250921-205356,no_stopwords,HDP2,90,4,studies
20250921-205356,no_stopwords,HDP2,90,5,substantially
20250921-205356,no_stopwords,HDP2,90,6,unions
20250921-205356,no_stopwords,HDP2,90,7,trusts
20250921-205356,no_stopwords,HDP2,90,8,bob
20250921-205356,no_stopwords,HDP2,90,9,dot
20250921-205356,no_stopwords,HDP2,90,10,cases
20250921-205356,no_stopwords,HDP2,90,11,edition
20250921-205356,no_stopwords,HDP2,90,12,gift
20250921-205356,no_stopwords,HDP2,90,13,fifth
20250921-205356,no_stopwords,HDP2,90,14,films
20250921-205356,no_stopwords,HDP2,90,15,specializes
20250921-205356,no_stopwords,HDP2,90,16,supplied
20250921-205356,no_stopwords,HDP2,90,17,rehabilitation
20250921-205356,no_stopwords,HDP2,90,18,intellectual
20250921-205356,no_stopwords,HDP2,90,19,cigarette
20250921-205356,no_stopwords,HDP2,90,20,billionaire
20250921-205356,no_stopwords,HDP2,90,21,jersey
20250921-205356,no_stopwords,HDP2,90,22,seeking
20250921-205356,no_stopwords,HDP2,90,23,resorts
20250921-205356,no_stopwords,HDP2,90,24,mike
20250921-205356,no_stopwords,HDP2,90,25,ethylene
20250921-205356,no_stopwords,HDP2,90,26,distribute
20250921-205356,no_stopwords,HDP2,90,27,vacuum
20250921-205356,no_stopwords,HDP2,90,28,robert
20250921-205356,no_stopwords,HDP2,90,29,youtube
20250921-205356,no_stopwords,HDP2,90,30,viacom
20250921-205356,no_stopwords,HDP2,90,31,nippon
20250921-205356,no_stopwords,HDP2,90,32,growing
20250921-205356,no_stopwords,HDP2,90,33,objects
20250921-205356,no_stopwords,HDP2,90,34,apart
20250921-205356,no_stopwords,HDP2,90,35,alleging
20250921-205356,no_stopwords,HDP2,90,36,florida
20250921-205356,no_stopwords,HDP2,90,37,cash
20250921-205356,no_stopwords,HDP2,90,38,folded
20250921-205356,no_stopwords,HDP2,90,39,exchange
20250921-205356,no_stopwords,HDP2,90,40,capital
20250921-205356,no_stopwords,HDP2,90,41,verizon
20250921-205356,no_stopwords,HDP2,90,42,diversified
20250921-205356,no_stopwords,HDP2,90,43,publication
20250921-205356,no_stopwords,HDP2,90,44,continents
20250921-205356,no_stopwords,HDP2,90,45,fargo
20250921-205356,no_stopwords,HDP2,90,46,officials
20250921-205356,no_stopwords,HDP2,90,47,short
20250921-205356,no_stopwords,HDP2,90,48,historic
20250921-205356,no_stopwords,HDP2,90,49,sister
20250921-205356,no_stopwords,HDP2,90,50,drama
20250921-205356,no_stopwords,HDP2,91,1,mortgages
20250921-205356,no_stopwords,HDP2,91,2,cash
20250921-205356,no_stopwords,HDP2,91,3,town
20250921-205356,no_stopwords,HDP2,91,4,rating
20250921-205356,no_stopwords,HDP2,91,5,morristown
20250921-205356,no_stopwords,HDP2,91,6,photo
20250921-205356,no_stopwords,HDP2,91,7,houston
20250921-205356,no_stopwords,HDP2,91,8,native
20250921-205356,no_stopwords,HDP2,91,9,manhattan
